WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	X	Y	Z	RotX	RotY	RotZ
1.3180327415466309	-0.1602642685174942	1.17689288	42.23711777	1.03857434	0.06082044	-0.06898863549999999	-0.0035552115	0.083865556	-0.056701315499999995	0.0002460362	0.052391806	-0.0749634716	0.0006536631	0.0748970598	-0.0663820178	0.08044263110000001	0.0777455951	0.100070376	0.09571988640000001	0.08860862539999999	-0.00352709	-0.0476626	0.0270949	0.00021262	-0.000402677	-0.000159498
0.4201968014240265	-0.5470600724220276	1.15964389	41.61807632	1.02066755	0.02653334	0.1059918641	-0.00027806419999999997	-0.026449485	0.0432546169	0.07368644049999999	0.0049663999	0.10255179699999999	0.0090879102	-0.0002883065	0.0271648996	0.0555818872	-0.058148615300000005	0.0997790366	0.0945730066	0.0860965556	-0.00365508	-0.0471579	0.0154462	0.00014951	-0.000340246	0.0
-0.3576439619064331	0.5087710618972778	1.23001719	44.14367676	1.04027736	0.030224555000000007	-0.0967513539	0.1082949035	-0.0654856119	-0.10868366300000001	-0.0092362899	0.013525766100000001	-0.11662690939999999	0.10122987380000001	-0.1089406451	-0.0735092012	-0.0113898515	0.0075316727	0.09946153199999999	0.0933269328	0.08338132549999999	0.00509407	-0.0407695	0.0239347	0.00014951	-0.000402677	-6.95391e-05
0.3099498152732849	1.7359888553619385	1.29203022	46.36924362	1.06431496	0.050895395	-0.06825179099999999	-0.0945098117	0.11422436300000001	0.09160220279999999	0.0300932794	-0.113828176	-0.0639438366	-0.0847547078	0.1647834915	0.0308275847	-0.07214992349999999	-0.072568105	0.0991179452	0.09198297189999999	0.0804693419	0.00508868	-0.0752436	0.0154525	0.000238645	-0.000402677	0.0
-0.6085770130157471	1.7478442192077637	1.27630353	45.80483246	1.03542531	0.04871294	0.0922056924	0.0128728524	-0.0441040378	-0.028633312799999998	-0.1345368692	-0.061922200999999996	0.0853176809	0.033323152599999996	-0.0730091609	0.0120043071	-0.1362826609	0.07909404219999999	0.0987483665	0.0905425335	0.0773674764	-0.00294741	-0.0429724	0.0154949	0.000166823	-0.000307234	0.0
-0.030430234968662262	0.5125681161880493	1.20389485	43.20618439	1.01764345	0.037527645000000005	-0.0692698133	-0.0111543248	0.1167984611	-0.021546112599999997	-0.0846523557	0.0494673329	-0.0562908732	0.0072614459999999995	0.12244011279999999	-0.0186101876	0.0093705031	0.11875319210000002	0.0983528927	0.0890071286	0.0740830482	0.00508868	-0.0250167	0.0154973	3.15969e-05	-0.000402677	0.0
-0.2678046822547913	-1.0673123598098757	1.1744262	42.14859009	1.01370776	0.044057942	0.1067953161	-0.0164602998	-0.0342881644	0.036828011699999996	0.0102123235	0.074674793	0.1137635506	-0.0083844661	-0.0138974197	0.031088957599999998	0.08001205360000001	0.014206813700000001	0.0979316276	0.0873783674	0.0706238077	-0.000281882	-0.0400246	0.0221704	0.000138921	-0.000248077	-7.82035e-05
-0.6893222332000732	-0.40189266204833984	1.1397289	40.90335083	0.99807942	0.039784346	-0.0235402113	0.11632761189999999	-0.0624424661	-0.1168068507	0.0618252716	0.061858293099999996	-0.054864395	0.1182442555	-0.1222449815	-0.0887809044	0.0496570764	-0.0402103782	0.0974846817	0.08565795849999999	0.0669979174	-0.000683413	-0.0436811	0.0116011	0.00038226	-6.64792e-05	0.0
-0.5317077040672302	1.2311174869537354	1.11954582	40.17900848	1.00835383	0.050204937	-0.1672874626	0.0241206308	0.0149636826	0.0308721761	0.0270787865	-0.0765244144	-0.1716678559	-0.0183452645	0.0429764024	0.016371816100000002	-0.0465196227	-0.08182365429999999	0.097012172	0.0838477061	0.0632139335	-0.00748678	-0.0560773	-0.00216388	0.000143665	-0.000172692	0.0
0.18611803650856015	1.667716383934021	1.13376331	40.68925476	1.00015533	0.06433304000000001	-0.0029668266	-0.11149263460000002	0.0285260835	0.0303205985	-0.0841570227	-0.0757224914	0.0109430633	-0.1204120592	0.0372391932	0.020200283700000002	-0.13033252550000002	0.025288651699999998	0.09651422259999999	0.0819495091	0.0592807847	-0.00367686	-0.0302384	-0.0171849	0.000299222	-0.000206607	-0.000203792
-0.1557486355304718	0.6560121178627014	1.16982961	41.98362732	1.02964199	0.048745078	0.1045657042	0.050914292800000004	0.0155234096	0.0189743875	-0.09650303810000001	-0.0100595912	0.1014985427	0.0733935102	-0.0001270005	0.042568483600000005	-0.0389722193	0.0726153115	0.095990964	0.07996535839999999	0.0552077523	-0.000640312	-0.0140587	-0.00331874	0.000254553	-4.64339e-05	-9.53807e-05
1.2710919380187988	-0.07593752443790436	1.17558515	42.19018555	1.02760661	0.068534769	-0.07565381339999999	0.10530587949999999	-0.04409403940000001	-0.0536696778	-0.037460471099999997	0.0747408638	-0.0949874709	0.0633779384	-0.0617029669	-0.0058824197	0.0513940726	0.0886085484	0.0954425335	0.077897335	0.0510044471	-0.00742543	-0.0625521	-0.00497219	0.000346102	-1.30758e-06	0.0
0.9092363119125366	-0.4414626061916351	1.13126874	40.59972763	1.00157881	0.062038479000000014	-0.12196027820000001	-0.09389730339999999	0.0310059541	0.026865923599999997	0.017157926100000002	0.0801042687	-0.09419002800000001	-0.1065445778	0.0505126865	0.030902608300000002	0.07100926980000001	0.0509078982	0.09486907480000001	0.0757476081	0.046680787599999995	-0.0104813	-0.0193991	-0.00498947	0.000278175	9.829800000000003e-05	-0.000148714
0.7581350207328796	-0.4950980246067047	1.1265403	40.43003082	0.99920022	0.053745085	0.0827298762	-0.09031970560000001	0.019895176100000002	0.0637402146	-0.0120440983	0.0376000555	0.1127349465	-0.0790688873	0.057647494400000006	0.0386634405	0.0432332236	0.0123162847	0.0942707383	0.0735184324	0.0422469764	-0.00945994	-0.0447717	0.00147172	5.62461e-05	5.11422e-05	0.0
-0.8638830184936523	-0.6002776026725769	1.07572472	38.60632706	0.97027355	0.01699569	0.1035891102	0.0885151649	-0.0499485877	-0.0452855988	-0.0666731861	0.08515192	0.0822506575	0.10360223869999999	-0.08550280869999999	-0.0158872447	0.0220952354	0.08599349390000001	0.0936476809	0.0712121461	0.0377134758	-0.0117127	-0.0406449	-0.00501015	0.000102821	1.50319e-05	0.0
-0.25134289264678955	-0.6081672310829163	1.10732496	39.74041748	0.97566426	0.038526719999999993	-0.1152559221	0.0919052541	-0.0069450397999999995	-0.024890945499999997	-0.0117380195	0.0797238188	-0.12621656779999998	0.0632092022	-0.0171171596	0.0034052844	0.0683793848	0.0409985102	0.0930000661	0.068831168	0.0330909833	-0.00448389	-0.0526916	0.00942027	5.81665e-05	6.67932e-05	0.0
-0.8830960392951965	-0.6470321416854858	1.06999731	38.40077972	0.97977722	0.023405195	-0.0840240396	-0.1024687493	0.0402678449	0.027744602200000003	0.0399408433	0.0194698533	-0.049675011799999995	-0.10345178599999999	0.0576355661	0.0051940332	0.029764728900000002	-0.017677451299999997	0.0923280636	0.0663779955	0.0283904067	-0.00663927	-0.0567494	0.00351097	-4.8959e-05	0.000185322	0.0
-0.5601677894592285	-0.15791241824626925	1.09676766	39.3615303	0.98466438	0.057942224999999986	0.1055360999	-0.0724013242	-0.0065212229	0.0296385294	0.0026814943	-0.004235952	0.1152144038	-0.0463489059	-0.0001891087	0.011739411399999998	-0.024004956600000002	-0.0415473108	0.0916318497	0.0638552017	0.023622837799999997	-0.00704533	-0.00999664	0.0106177	2.45745e-05	0.000185322	0.0
-1.1000324487686155	0.036529552191495895	1.10367823	39.60954285	1.00990307	0.057549675	0.0752255514	0.0882814838	-0.0326130519	-0.014389545	-0.0261904504	-0.0353868017	0.0495683954	0.0934103399	-0.048036941900000005	0.0138003597	-0.0018588823000000002	-0.014743525	0.09091160699999999	0.061265432599999996	0.0187995265	-0.00094516	-0.0395745	0.00644388	0.00027339	0.000185322	-0.000105141
-0.2734420895576477	0.13673323392868042	1.11113226	39.87705612	1.00407922	0.060037875	-0.10689495369999999	0.0913584586	-0.052445485800000004	-0.0663564722	-0.015181226200000002	0.0552235119	-0.11504477240000001	0.0700715683	-0.0757349577	-0.0379161748	0.0279634138	0.0426880066	0.0901675242	0.0586114046	0.0139318543	0.00509559	-0.0452003	0.0249262	-4.8959e-05	1.50319e-05	0.0
-0.04667472839355469	-0.11245882511138916	1.14040208	40.92751312	1.01944864	0.037790755	-0.091159836	-0.0983553868	0.0361242682	0.06402747980000001	0.0283094454	0.0274379312	-0.0658933997	-0.1202193101	0.07300675059999999	0.0261643034	0.047626501200000004	0.0087420936	0.0893997965	0.0558959012	0.0090313074	-0.00149831	-0.0285884	0.0154607	-4.8959e-05	0.00011742100000000003	0.0
-0.17980115115642548	0.4479804635047913	1.12209105	40.27035522	1.02397239	0.039580109999999995	0.1040822578	-0.0973662992	0.017643246499999998	0.0127269272	0.041076431000000004	-0.0356052115	0.1298380071	-0.0703952747	0.038359411	-0.0191351176	-0.0294761448	-0.0652835418	0.08860862539999999	0.0531217708	0.0041094495	-0.00664957	-0.0576328	0.0174501	-4.8959e-05	0.000185322	0.0
-0.013061858713626863	0.7688262462615967	1.12664175	40.43367004	1.01413536	0.039023145	0.1194148325	0.060423666900000006	-0.0113174704	-0.0108126651	-0.0923409506	-0.0275261313	0.10402414789999999	0.08855507900000001	-0.056639690199999995	0.0225291456	-0.0897589474	0.0653605655	0.0877942181	0.0502919229	-0.0008221055	-0.00660036	-0.0270281	0.0231547	-4.8959e-05	0.000185322	5.32927e-05
-0.00858452171087265	0.5279349684715271	1.15165794	41.33147049	1.02375221	0.08815274	-0.012244156899999999	0.1185680365	-0.0424089513	-0.036563472	-0.042468939299999994	-0.0122289877	-0.04530880650000001	0.1121149166	-0.047092534000000005	-0.012402809099999999	-0.0127074501	0.0393671285	0.0869567883	0.0474093258	-0.005751720500000001	-0.00399153	-0.0734293	0.044435	-0.00017318499999999996	6.77377e-05	-6.21452e-05
0.4683964848518372	-0.03998269140720368	1.14180899	40.97800446	1.0081507	0.092928485	-0.1281564211	-0.0080438885	-0.0236568925	-0.0384221552	-0.038254909	0.0759751219	-0.12980707660000002	-0.040959808199999996	-0.0184710819	-0.0050314942	0.0411733899	0.0824512914	0.0860965556	0.0444770029	-0.0106677633	-0.00327837	-0.0215642	0.0321816	0.000209022	0.000185322	0.0
0.5458108186721802	-0.15285274386405945	1.13098264	40.58945847	0.99326217	0.034830810000000004	-0.0228403554	-0.11147468210000001	0.0487235892	0.0723388342	0.0313754944	0.0233850902	0.021558259500000003	-0.10224418119999999	0.0777662773	0.039710732400000004	0.0469283359	-0.0018721376	0.0852137456	0.0414980297	-0.0155586335	-0.00114331	-0.0413505	0.0321712	-4.8959e-05	0.000185322	0.0
0.6515149474143982	-0.06598523259162903	1.06014454	38.04717636	1.01129401	0.05744513	0.08144085400000001	-0.0964237704	0.0096208777	0.056401468899999994	0.0263611391	-0.014247664699999999	0.1139489307	-0.07249384769999999	0.0335034352	0.0398208321	-0.0270036118	-0.055964634400000005	0.0843085898	0.0384755308	-0.020412790400000002	-0.007870689999999998	-0.0584345	0.0288363	0.000481548	0.000260792	0.0
-0.2225782573223114	0.881996750831604	1.02246964	36.69507217	1.00037837	0.08128946	0.0765905899	-0.0659015187	-0.0074855526	0.0065631079	0.013733966200000001	-0.11423856539999999	0.0977871102	-0.026046709700000004	0.0022597082999999997	-0.015669287900000002	-0.1005774707	-0.0534513502	0.08338132549999999	0.0354126764	-0.0252187796	-0.0118033	-0.0677495	0.07208019999999998	0.000207228	0.000403077	7.9354e-05
-0.127707839012146	1.4564741849899292	0.99318111	35.6439476	0.95630628	0.10964241100000001	0.0384962712	-0.0802010251	0.0209123786	0.0696828844	-0.07751736990000001	-0.0836544317	0.0597778155	-0.057459187599999996	0.030144988199999997	0.0582037677	-0.11730160619999999	0.0014285347	0.0824321958	0.032312679	-0.0299652604	0.000373261	-0.0357831	0.0309518	-4.8959e-05	0.000251197	0.0
-0.08575493097305298	0.8176946640014648	1.03243852	37.052845	0.97528726	0.09642984599999997	0.1308341657	-0.0404732496	0.0033675224	0.0182859088	-0.0829566818	-0.0254994285	0.1460505555	-0.014457933400000001	0.0065506557	-0.0015803705	-0.10215018029999999	0.0613114985	0.0814614498	0.02917879	-0.0346410328	-0.0107464	-0.0975181	0.0464012	4.49047e-05	0.000319849	0.0
0.24251392483711245	-0.4545686841011048	1.11190093	39.90464401	1.01632512	0.148137325	0.11670613640000001	0.0959140208	0.0051384426	-0.0642888814	-0.1093730399	0.0656881837	0.0893619245	0.1304209179	-0.0493305715	-0.0196940015	-0.0176639771	0.1562650901	0.0804693419	0.0260142966	-0.0392350634	0.00508439	-0.023882	0.0426936	-0.000574942	0.000185322	0.000344883
-1.0715512037277222	-0.8811594247817993	1.13182962	40.61985779	1.02034068	0.14053902	-0.033123632	0.1054957402	-0.015362916599999998	-0.0355039212	0.0390838767	0.06951344849999999	-0.0549561344	0.0962440526	-0.028122216800000002	-0.0098105025	0.0719221981	-0.0035182376000000002	0.07945613230000001	0.0228225177	-0.043736511799999996	-0.00250343	-0.119571	0.0644129	-0.000574942	0.000292909	0.000548154
-0.2604637742042541	-0.0983385443687439	1.10251713	39.56787109	1.00111556	0.09664774999999998	-0.12974897130000002	0.0635948131	-0.0072404451	-0.05099543	0.0231382283	0.0286902417	-0.1443313343	0.0322616909	-0.0195454862	-0.044355480700000005	0.020832811399999998	0.0037816871	0.0784220868	0.0196068011	-0.0481347559	0.00501592	-0.0470069	0.0640774	-0.0007326849999999998	0.000459741	0.000548155
0.018946409225463867	1.0870091915130615	1.10716939	39.73483276	1.03175569	0.10017194	-0.1129763258	-0.0808537045	0.09039197480000001	0.0504037858	0.040264798500000004	-0.0765966386	-0.0896706431	-0.09142177970000001	0.1364006691	0.029504020099999997	-0.0411788332	-0.0645229089	0.0773674764	0.0163705198	-0.0524194174	-0.00621087	-0.093868	0.050349	-0.000851404	0.000185322	0.00037418
0.5773177742958069	1.1715573072433472	1.17803931	42.27826309	1.02267051	0.06828372999999999	0.0983181538	-0.0516068015	0.0119653056	0.047019930300000005	-0.11020671439999999	0.0021492782	0.107065779	-0.04390699940000001	-0.0007049447	0.0576437375	-0.0692869294	0.0673603849	0.07629257769999999	0.013117068	-0.056580385700000006	-0.0114749	-0.0551446	0.0482416	-0.0010823400000000002	0.000383731	0.000388613
0.3476642668247223	0.18710528314113614	1.15924513	41.60376358	1.03314257	0.0784118	0.0571800014	0.11171190710000001	-0.0220565501	-0.0139450151	-0.0169464194	0.0296659138	0.029181497999999997	0.1172632376	-0.055498691100000004	0.0026069037	0.029841465	0.0406129883	0.0751976726	0.009849858199999999	-0.060607842300000006	-0.0245468	-0.099683	0.0460021	-0.000916945	0.000343308	0.000223191
0.1715995967388153	0.00865296833217144	1.15932643	41.60668182	1.02004957	0.0483372	-0.126003903	0.0414696789	-0.0381513777	-0.0422223855	-0.0081334528	0.0411542784	-0.1266567828	0.0088952523	-0.0541998364	-0.0280512612	0.0337052352	0.0351799639	0.0740830482	0.0065723173	-0.0644922837	-0.0277433	-0.0727707	0.0368818	-0.000987617	0.000427929	0.00025006
0.4809170365333557	-0.15417435765266418	1.12848496	40.49982071	0.99878192	0.0395983	-0.0508963075	-0.1200428931	0.0313283939	0.0621201491	0.0241824679	0.0096390573	-0.028172996699999998	-0.12908040269999999	0.0530386093	0.0417736804	0.0258146949	-0.0056546608	0.0729489968	0.0032878828999999997	-0.06822454389999999	-0.0296613	-0.0479089	0.0423602	-0.0010518	0.000379174	0.000216196
0.6303223371505737	0.5524441599845886	1.0487473	37.63814163	0.98556745	0.0826148	0.11026925480000001	-0.07522390799999999	0.022056356699999998	0.0481254296	0.0397094432	-0.05700954230000001	0.1214251753	-0.0585887074	0.060844244699999994	0.0099955552	-0.049408317199999996	-0.06963758540000001	0.0717958159	0.0	-0.0717958159	-0.027321	-0.106889	0.0423858	-0.000853014	0.000185322	0.000183458
0.21463367342948916	0.5603016018867493	1.07579565	38.60887146	0.97644424	0.07704544999999999	0.1063920064	0.1156842891	-0.013697705800000001	-0.0363433222	-0.028884257799999997	-0.0595170591	0.0801957376	0.1316826489	-0.0490543115	-0.0159052279	-0.059265079400000004	0.0192002173	0.0706238077	-0.0032878828999999997	-0.0751976726	-0.0296522	-0.11276000000000003	0.094397	-0.000753484	0.000301814	0.000304077
-0.06461092084646225	0.21977046132087708	1.14530635	41.10351944	1.02180982	0.19309070000000003	-0.1189749037	0.0692043833	-0.012557418899999999	-0.0430606788	-0.0435724431	0.0391283791	-0.1327467115	0.0398003788	-0.0343441009	0.0010757917	0.0033849923	0.0474265641	0.0694332796	-0.0065723173	-0.0784220868	-0.022966	-0.00409385	0.0378257	-0.000987617	0.000393863	0.000206918
0.06407295912504196	0.5707675814628601	1.0746429	38.56750107	0.98163289	0.1385711	-0.0897107395	-0.0893049202	0.089108754	0.0162338221	0.013506661599999999	-0.02302664	-0.0678048389	-0.09597152070000001	0.10573093210000001	0.000695093	0.0139667882	-0.0027588857000000002	0.06822454389999999	-0.009849858199999999	-0.0814614498	-0.0296346	-0.108444	0.057983	-0.000987617	0.000348917	0.000103963
-0.2823103070259094	0.2993587255477905	1.12930191	40.52914047	0.98546207	0.08146404999999998	0.1091378586	-0.0578709006	0.0054861075	0.0562410958	-0.0743036151	0.0166552427	0.12775774310000002	-0.0466501671	0.0064111387	0.0507145917	-0.0361739618	0.049150754000000005	0.0669979174	-0.013117068	-0.0843085898	-0.025936	-0.053685	0.0504876	-0.00122073	0.000364265	0.000165723
-0.6414194107055664	0.09234196692705154	1.13075328	40.58123016	1.00189126	0.07672292	0.05842721360000001	0.11198416050000001	-0.0440542439	-0.009940978	0.006119666	0.0103976494	0.0348724603	0.09601632410000001	-0.052120854800000005	4.0108099999999996e-05	0.0287724487	0.0035436406	0.065753722	-0.0163705198	-0.0869567883	-0.0296207	-0.109286	0.0505004	-0.000987617	0.000407296	9.33786e-05
-0.5218602418899536	-0.33397412300109863	1.17712295	42.24537277	1.02984607	0.07522526999999998	-0.1482758451	-0.0418765946	-0.0533704288	-0.0602504959	0.0093163582	0.0487246754	-0.13181235859999998	-0.0643521099	-0.0536977674	-0.050491384	0.03733018	0.0268203027	0.0644922837	-0.0196068011	-0.0893997965	-0.0248285	-0.051618	0.0437491	-0.000987617	0.000429096	0.000191854
-0.052600216120481484	0.4446048140525818	1.20290732	43.17074203	1.07739615	0.06688905000000002	0.0252806627	-0.105094565	0.0534601525	0.0796250695	0.0604360334	-0.0356085086	0.040027660699999995	-0.0835556253	0.0842257938	0.024373493599999997	-0.0029657929	-0.07742215	0.0632139335	-0.0228225177	-0.0916318497	-0.0323269	-0.0917785	0.0504767	-0.00115344	0.000373475	0.000220461
-0.3077664375305176	1.0959864854812622	1.17210734	42.06537247	1.05823147	0.03627450000000001	0.1186685708	-0.0082621011	-0.0281819961	-0.0004135667	-0.0339963596	-0.0938351206	0.1219886981	0.008231417	-0.027174357799999996	-0.0122113274	-0.0957538951	-0.0198896915	0.061919006500000005	-0.0260142966	-0.0936476809	-0.0296454	-0.0828476	0.061212	-0.00134162	0.000440246	0.000196876
0.07876046001911162	1.1802599430084229	1.16823697	41.9264679	1.02678919	0.04057754	-0.0091950071	0.1377936852	-0.0049892708	-0.0691132644	-0.06890929650000001	-0.0051096073	-0.043045812999999995	0.1405416859	-0.04949699269999999	-0.0143672423	-0.030850235	0.0643033707	0.060607842300000006	-0.02917879	-0.0954425335	-0.0332543	-0.0753871	0.0550691	-0.000987617	0.000427576	9.62442e-05
0.36637988686561584	0.8519968986511229	1.22343957	43.90761566	1.04904366	0.01340649	-0.13943272539999998	-0.0791017243	0.033355982400000005	0.0201695668	0.005109065	0.0226916204	-0.11847357380000001	-0.09127563300000001	0.066949458	0.0113301672	0.0369079345	0.016932336399999998	0.0592807847	-0.032312679	-0.097012172	-0.0296418	-0.0736875	0.0504991	-0.000987617	0.000382193	0.000121349
0.4814224243164063	0.3028780519962311	1.27556324	45.77826691	1.03858423	0.02536535	0.12793299119999998	-0.04622369900000001	0.0411050204	0.038983163700000004	-0.0789010212	0.0708015595	0.14625795630000002	-0.0293510705	0.0314256013	0.033364227	0.02932043	0.0849500525	0.057938181799999995	-0.0354126764	-0.0983528927	-0.0344893	-0.0676364	0.0460922	-0.000933491	0.000509843	0.000101928
0.5353382229804993	-0.1327764093875885	1.19895899	43.02904129	1.00592566	0.056298199999999986	-0.0100660298	0.1217511275	-0.05258246	-0.014113709299999999	-0.0436967205	0.058146133499999995	-0.030174142799999998	0.10018998230000001	-0.0538220342	0.0311089673	0.0523119134	0.0465414945	0.056580385700000006	-0.0384755308	-0.09946153199999999	-0.0376568	-0.0909311	0.0639192	-0.00111786	0.000471781	0.00011967700000000003
0.5938621759414673	-0.6021223068237305	1.1197325	40.18570709	0.97836339	0.050021149999999986	-0.10670300140000001	-0.0732534323	0.0191492293	0.0108640779	-0.0158579543	0.0905816339	-0.071899411	-0.09703088210000001	0.0208445643	0.0080238048	0.0629274645	0.0648535702	0.0552077523	-0.0414980297	-0.1003354737	-0.0400532	-0.0717798	0.0504924	-0.000987617	0.000461811	0.000280397
0.011333908885717392	-0.3344075977802277	1.11378813	39.97237396	0.97720951	0.05147353	0.06850393980000001	-0.061628263600000004	-0.0019654398	0.045519144299999995	-0.0305607141	0.0017635514999999999	0.0851976025	-0.055803170199999995	0.0145121802	0.0397266191	0.0018941543	0.0069109479000000005	0.0538206416	-0.0444770029	-0.1009726556	-0.0417119	-0.0930171	0.0584805	-0.000926473	0.000599734	6.76754e-05
-0.5625273585319519	-0.6229673624038696	1.12385178	40.33354187	0.99239182	0.031132379999999994	0.0085660618	0.0936081308	-0.0130732648	-0.0965625698	-0.016622172299999998	0.055594297300000005	0.0011731083	0.0994658957	-0.0509021465	-0.0850210077	0.043171272000000004	0.0620039502	0.0524194174	-0.0474093258	-0.1013715742	-0.0469188	-0.103878	0.0504631	-0.000987617	0.000642311	0.000104898
-1.075109362602234	0.219576433300972	1.16713464	41.88690948	1.01541805	0.06866185	-0.15298992050000002	-0.04928310019999999	-0.020735847800000002	0.029872327999999997	0.0521662665	-0.005435155600000001	-0.160966831	-0.0715086253	0.0028448606	0.0167258697	0.0085769976	-0.0667580914	0.0510044471	-0.0502919229	-0.1015312882	-0.0401792	-0.08083959999999998	0.07254009999999998	-0.00127364	0.000647738	0.000149585
-0.951582968235016	0.8908250331878662	1.20145428	43.11859512	1.03024495	0.077415525	0.0962583633	-0.08480966050000001	0.0894346148	0.0057691516	0.0397229667	-0.05817561190000001	0.10295747539999998	-0.0474410651	0.1114090496	-0.0302657718	-0.0574022137	-0.06283459400000001	0.0495761017	-0.0531217708	-0.1014514208	-0.042369	-0.127137	0.0662227	-0.000937528	0.000619715	6.15015e-05
-0.21660634875297546	0.18005460500717166	1.16685247	41.87678146	1.00997579	0.04666727499999999	-0.0064389721	0.0944488624	0.0198794958	0.0068924628000000005	-0.0918931126	0.0516027834	-0.0212250544	0.104994524	-0.016911491100000002	0.0576834696	-0.0308257589	0.08072347519999999	0.0481347559	-0.0558959012	-0.1011321603	-0.0403465	-0.0871644	0.0662373	-0.00092248	0.000583759	0.000103649
